timestamp,avg,min_v,max_v,stddev_v
"2024-11-07T03:00:00Z","58.0","57.3","58.8","null"
"2024-12-22T22:00:00Z","61.5","59.6","63.1","null"
"2024-12-15T07:00:00Z","64.6","64.1","65.6","null"
"2024-11-21T12:00:00Z","45.1","44.8","45.3","null"
"2024-11-28T10:00:00Z","42.1","41.0","43.0","null"
"2024-12-14T22:00:00Z","65.3","64.6","66.1","null"
"2024-12-17T13:00:00Z","61.9","60.1","63.6","null"
"2024-11-15T11:00:00Z","52.8","52.3","53.3","null"
"2024-11-12T13:00:00Z","54.7","54.3","55.3","null"
"2024-11-19T18:00:00Z","45.3","45.3","45.3","null"
"2024-11-15T13:00:00Z","52.8","52.3","53.3","null"
"2024-10-25T03:00:00Z","51.9","50.8","52.8","null"
"2024-10-31T23:00:00Z","49.2","48.6","50.1","null"
"2024-10-29T07:00:00Z","48.9","48.2","49.7","null"
"2024-11-07T21:00:00Z","56.8","56.3","57.3","null"
"2024-11-23T00:00:00Z","46.6","45.8","47.3","null"
"2024-12-10T14:00:00Z","64.8","63.8","65.8","null"
"2024-11-15T17:00:00Z","54.3","53.8","54.8","null"
"2024-12-30T13:00:00Z","47.8","46.6","49.1","null"
"2024-11-22T09:00:00Z","43.8","43.8","43.8","null"
"2025-01-01T14:00:00Z","45.6","44.8","46.8","null"
"2024-11-19T08:00:00Z","49.9","49.3","50.3","null"
"2024-10-25T15:00:00Z","47.0","46.3","47.8","null"
"2024-12-12T19:00:00Z","64.7","63.9","65.4","null"
"2024-12-20T07:00:00Z","61.7","59.6","63.1","null"
"2025-01-01T07:00:00Z","49.2","48.3","50.3","null"
"2024-11-07T04:00:00Z","58.2","57.3","58.8","null"
"2024-11-05T20:00:00Z","45.9","45.4","46.4","null"
"2024-11-08T17:00:00Z","51.6","50.8","52.3","null"
"2024-12-04T18:00:00Z","56.6","56.3","56.8","null"
"2024-11-18T00:00:00Z","61.1","60.3","61.8","null"
"2024-11-04T17:00:00Z","47.2","46.9","47.4","null"
"2024-11-09T15:00:00Z","51.4","50.8","51.8","null"
"2024-11-09T14:00:00Z","52.6","52.3","52.8","null"
"2024-10-24T16:00:00Z","50.1","49.4","50.9","null"
"2024-11-01T13:00:00Z","48.7","48.1","49.6","null"
"2024-11-10T04:00:00Z","59.2","58.8","59.8","null"
"2024-12-12T17:00:00Z","64.7","63.8","65.9","null"
"2024-12-29T01:00:00Z","62.0","60.4","63.5","null"
"2024-11-01T10:00:00Z","48.9","48.1","49.6","null"
"2024-11-18T13:00:00Z","53.8","53.8","53.8","null"
"2024-11-21T06:00:00Z","45.3","44.8","45.8","null"
"2024-12-28T09:00:00Z","60.1","59.3","60.8","null"
"2024-12-29T19:00:00Z","46.6","45.2","47.8","null"
"2024-12-13T07:00:00Z","64.6","63.6","65.6","null"
"2024-12-23T21:00:00Z","61.6","60.8","62.8","null"
"2024-11-03T06:00:00Z","58.4","57.4","59.4","null"
"2024-11-10T10:00:00Z","51.5","51.3","51.8","null"
"2024-11-15T04:00:00Z","55.0","54.3","55.8","null"
"2024-10-27T12:00:00Z","48.2","47.7","48.7","null"
"2024-10-25T06:00:00Z","53.6","52.8","54.3","null"
"2024-12-11T12:00:00Z","64.9","63.9","66.0","null"
"2024-11-19T23:00:00Z","53.8","52.8","54.8","null"
"2024-11-11T06:00:00Z","56.1","55.8","56.3","null"
"2024-12-28T06:00:00Z","62.1","60.3","63.8","null"
"2024-12-11T16:00:00Z","64.4","63.7","65.2","null"
"2024-12-09T08:00:00Z","64.6","63.8","65.8","null"
"2024-11-05T13:00:00Z","51.4","50.4","52.4","null"
"2024-12-14T06:00:00Z","64.6","63.6","65.6","null"
"2024-12-10T03:00:00Z","65.8","63.2","68.4","null"
"2024-11-29T11:00:00Z","37.8","37.5","38.0","null"
"2024-11-13T15:00:00Z","55.5","54.8","56.3","null"
"2024-11-29T09:00:00Z","39.2","39.0","39.5","null"
"2024-11-14T02:00:00Z","54.0","53.8","54.3","null"
"2024-11-10T21:00:00Z","57.0","55.3","58.3","null"
"2024-12-17T03:00:00Z","62.2","60.5","64.0","null"
"2024-12-31T09:00:00Z","46.5","44.7","48.1","null"
"2024-11-13T18:00:00Z","53.6","53.3","53.8","null"
"2024-12-16T20:00:00Z","61.9","60.1","63.6","null"
"2024-12-17T19:00:00Z","61.3","59.7","62.7","null"
"2024-11-04T19:00:00Z","47.1","46.9","47.4","null"
"2024-11-28T02:00:00Z","45.5","44.5","46.5","null"
"2024-11-06T09:00:00Z","48.2","47.3","49.3","null"
"2024-11-02T22:00:00Z","57.0","56.6","57.6","null"
"2024-12-21T08:00:00Z","58.6","55.1","60.9","null"
"2024-12-19T16:00:00Z","61.8","59.8","63.4","null"
"2024-11-06T18:00:00Z","52.3","51.8","52.8","null"
"2024-11-30T14:00:00Z","31.8","31.5","32.0","null"
"2024-11-29T02:00:00Z","44.2","43.5","45.0","null"
"2024-12-14T17:00:00Z","64.5","63.8","65.3","null"
"2024-11-21T18:00:00Z","42.3","42.3","42.3","null"
"2024-11-12T23:00:00Z","56.7","56.3","57.3","null"
"2024-11-03T19:00:00Z","44.4","43.9","44.9","null"
"2024-10-25T22:00:00Z","52.2","51.2","53.2","null"
"2024-11-27T17:00:00Z","40.5","40.0","41.0","null"
"2024-11-24T18:00:00Z","46.3","46.3","46.3","null"
"2024-12-30T02:00:00Z","52.5","51.3","53.3","null"
"2024-12-26T21:00:00Z","62.3","60.7","63.8","null"
"2024-11-11T04:00:00Z","56.4","55.8","56.8","null"
"2024-11-28T11:00:00Z","41.7","41.0","42.5","null"
"2024-11-04T22:00:00Z","52.6","50.9","54.4","null"
"2024-11-05T16:00:00Z","46.1","44.9","47.4","null"
"2024-11-22T03:00:00Z","51.1","50.8","51.3","null"
"2024-12-20T05:00:00Z","61.8","60.1","63.1","null"
"2024-12-05T10:00:00Z","64.2","63.8","64.8","null"
"2024-11-30T01:00:00Z","39.5","39.5","39.5","null"
"2024-11-12T01:00:00Z","56.8","56.3","57.3","null"
"2024-12-24T03:00:00Z","62.2","60.5","63.6","null"
"2024-12-26T19:00:00Z","61.1","59.7","62.8","null"
"2024-11-30T23:00:00Z","31.0","31.0","31.0","null"
"2024-11-06T16:00:00Z","50.8","49.8","51.8","null"
"2024-12-21T07:00:00Z","59.4","54.6","62.9","null"
"2024-11-02T12:00:00Z","52.8","52.1","53.6","null"
"2024-11-23T13:00:00Z","41.6","41.3","41.8","null"
"2024-12-25T02:00:00Z","61.9","60.4","63.5","null"
"2024-12-18T22:00:00Z","62.2","60.4","64.0","null"
"2024-11-08T05:00:00Z","57.1","56.3","57.8","null"
"2024-12-23T17:00:00Z","60.1","59.2","61.2","null"
"2024-12-28T16:00:00Z","60.4","59.4","61.4","null"
"2024-11-14T18:00:00Z","53.7","52.8","54.3","null"
"2024-11-24T12:00:00Z","45.6","45.3","45.8","null"
"2024-10-30T23:00:00Z","50.9","50.2","51.7","null"
"2024-10-24T06:00:00Z","55.6","54.9","56.4","null"
"2024-12-09T19:00:00Z","64.7","63.6","65.6","null"
"2024-12-27T20:00:00Z","62.0","60.6","63.6","null"
"2024-12-19T20:00:00Z","61.7","59.6","63.2","null"
"2025-01-01T20:00:00Z","45.8","44.6","47.2","null"
"2024-12-31T07:00:00Z","51.0","49.7","52.2","null"
"2024-12-23T07:00:00Z","61.2","59.6","63.2","null"
"2024-11-09T07:00:00Z","56.6","55.8","57.3","null"
"2024-11-02T09:00:00Z","53.3","52.6","54.1","null"
"2024-11-12T16:00:00Z","53.8","53.3","54.3","null"
"2024-11-13T08:00:00Z","56.3","55.8","56.8","null"
"2024-11-15T06:00:00Z","54.7","54.3","55.3","null"
"2024-12-24T16:00:00Z","61.8","59.6","63.6","null"
"2024-11-09T10:00:00Z","50.3","49.8","50.8","null"
"2024-12-26T20:00:00Z","62.0","60.2","63.2","null"
"2024-10-29T14:00:00Z","47.7","47.2","48.2","null"
"2024-11-25T18:00:00Z","30.8","30.8","30.8","null"
"2024-12-07T22:00:00Z","46.4","41.2","51.7","null"
"2024-12-27T07:00:00Z","61.7","60.9","62.4","null"
"2024-12-15T11:00:00Z","64.3","63.6","65.1","null"
"2024-11-20T03:00:00Z","57.3","57.3","57.3","null"
"2024-12-03T19:00:00Z","64.0","63.2","64.8","null"
"2024-11-28T05:00:00Z","43.2","42.0","44.5","null"
"2024-12-04T20:00:00Z","60.3","58.8","61.8","null"
"2024-11-16T05:00:00Z","54.7","54.3","55.3","null"
"2024-11-19T17:00:00Z","45.1","44.8","45.3","null"
"2024-12-28T17:00:00Z","60.4","59.4","61.4","null"
"2024-10-24T09:00:00Z","52.8","51.4","54.4","null"
"2024-11-02T23:00:00Z","59.4","57.1","61.1","null"
"2024-11-19T04:00:00Z","58.1","57.3","58.8","null"
"2024-12-06T02:00:00Z","64.4","63.7","65.2","null"
"2024-11-21T01:00:00Z","51.3","51.3","51.3","null"
"2024-11-02T00:00:00Z","54.6","53.6","55.6","null"
"2024-11-15T15:00:00Z","53.8","53.3","54.3","null"
"2024-11-09T03:00:00Z","58.0","57.3","58.8","null"
"2024-12-11T20:00:00Z","64.5","63.8","65.2","null"
"2024-11-12T05:00:00Z","56.9","56.3","57.3","null"
"2024-12-01T12:00:00Z","14.0","14.0","14.0","null"
"2024-12-28T00:00:00Z","62.3","60.6","63.8","null"
"2024-11-20T17:00:00Z","43.6","43.3","43.8","null"
"2024-12-12T07:00:00Z","64.7","63.9","65.4","null"
"2024-10-31T05:00:00Z","51.6","50.7","52.2","null"
"2024-12-29T10:00:00Z","58.5","56.9","59.4","null"
"2024-11-18T01:00:00Z","60.8","59.3","61.8","null"
"2024-12-15T08:00:00Z","64.3","63.6","65.1","null"
"2024-11-26T09:00:00Z","28.8","28.8","28.8","null"
"2024-11-22T01:00:00Z","51.1","50.8","51.3","null"
"2024-12-06T18:00:00Z","64.5","63.1","65.6","null"
"2024-11-26T11:00:00Z","29.3","29.3","29.3","null"
"2024-11-05T11:00:00Z","51.1","50.4","51.9","null"
"2024-10-28T01:00:00Z","54.2","53.7","54.7","null"
"2024-11-10T17:00:00Z","51.6","50.8","52.3","null"
"2024-10-27T05:00:00Z","51.0","50.2","51.7","null"
"2024-11-02T15:00:00Z","53.7","52.1","55.1","null"
"2024-12-23T05:00:00Z","61.5","59.2","63.2","null"
"2024-12-21T00:00:00Z","61.9","60.2","63.2","null"
"2024-10-27T16:00:00Z","49.3","48.7","49.7","null"
"2024-11-23T10:00:00Z","40.8","40.8","40.8","null"
"2024-12-17T00:00:00Z","62.3","60.6","64.1","null"
"2024-12-05T09:00:00Z","64.3","63.7","65.2","null"
"2024-12-15T10:00:00Z","64.3","63.6","65.1","null"
"2024-10-25T01:00:00Z","52.4","51.8","53.3","null"
"2024-10-28T04:00:00Z","54.1","53.2","54.7","null"
"2024-12-30T14:00:00Z","48.0","46.6","49.2","null"
"2024-11-08T18:00:00Z","51.8","51.3","52.3","null"
"2024-12-11T05:00:00Z","65.4","64.2","67.7","null"
"2024-11-10T20:00:00Z","53.6","52.3","54.8","null"
"2024-11-08T21:00:00Z","54.3","52.8","55.8","null"
"2024-12-29T03:00:00Z","62.0","60.6","63.6","null"
"2024-12-23T12:00:00Z","53.5","46.2","64.1","null"
"2024-11-16T10:00:00Z","54.5","53.8","55.3","null"
"2024-11-28T06:00:00Z","41.0","40.5","41.5","null"
"2024-12-08T10:00:00Z","64.4","63.6","65.1","null"
"2024-11-20T18:00:00Z","43.0","42.8","43.3","null"
"2024-12-09T23:00:00Z","65.8","63.2","68.6","null"
"2024-12-08T04:00:00Z","64.6","63.8","65.2","null"
"2024-11-01T11:00:00Z","48.8","48.1","49.1","null"
"2024-12-19T15:00:00Z","62.1","61.3","62.8","null"
"2024-11-28T12:00:00Z","43.2","43.0","43.5","null"
"2024-12-05T05:00:00Z","64.1","63.2","64.8","null"
"2024-12-21T21:00:00Z","61.5","59.5","63.5","null"
"2024-12-10T19:00:00Z","64.5","63.8","65.3","null"
"2024-10-29T15:00:00Z","47.7","47.2","48.2","null"
"2024-12-06T21:00:00Z","64.8","63.8","65.8","null"
"2024-12-12T14:00:00Z","64.6","63.8","65.9","null"
"2024-12-10T23:00:00Z","65.9","63.6","68.4","null"
"2024-12-13T04:00:00Z","66.1","65.1","67.1","null"
"2024-11-12T06:00:00Z","56.6","56.3","56.8","null"
"2024-12-20T19:00:00Z","60.6","60.2","61.2","null"
"2024-10-24T20:00:00Z","53.3","52.4","53.9","null"
"2024-12-16T18:00:00Z","61.6","61.1","62.1","null"
"2024-12-14T11:00:00Z","64.1","63.3","64.9","null"
"2024-12-10T22:00:00Z","66.2","64.1","68.4","null"
"2024-11-01T05:00:00Z","49.5","49.1","50.1","null"
"2024-11-29T06:00:00Z","39.8","39.0","40.5","null"
"2024-11-12T22:00:00Z","56.7","56.3","57.3","null"
"2024-12-10T02:00:00Z","66.0","63.3","68.4","null"
"2024-11-06T14:00:00Z","48.7","48.3","49.3","null"
"2024-10-29T08:00:00Z","48.8","48.2","49.7","null"
"2024-12-18T01:00:00Z","62.3","60.7","63.7","null"
"2024-11-22T04:00:00Z","49.6","48.8","50.3","null"
"2024-11-16T19:00:00Z","56.3","55.8","56.8","null"
"2024-10-29T05:00:00Z","49.7","49.2","50.2","null"
"2024-10-26T10:00:00Z","49.1","47.7","50.2","null"
"2024-10-31T14:00:00Z","49.5","49.2","49.7","null"
"2024-12-15T04:00:00Z","66.0","63.2","68.4","null"
"2024-11-23T21:00:00Z","42.1","41.8","42.3","null"
"2024-12-25T10:00:00Z","60.4","59.6","61.6","null"
"2024-12-31T21:00:00Z","45.9","44.8","47.3","null"
"2024-12-13T02:00:00Z","67.0","64.8","68.3","null"
"2024-11-27T22:00:00Z","43.5","42.5","44.5","null"
"2024-11-09T17:00:00Z","51.3","50.8","51.8","null"
"2024-11-09T18:00:00Z","51.8","51.3","52.3","null"
"2024-12-24T01:00:00Z","62.1","60.5","63.6","null"
"2024-11-10T18:00:00Z","51.5","51.3","51.8","null"
"2024-12-30T19:00:00Z","47.3","45.9","48.4","null"
"2024-11-24T01:00:00Z","47.1","46.8","47.3","null"
"2024-11-03T04:00:00Z","59.7","57.9","61.9","null"
"2024-11-07T02:00:00Z","57.7","57.3","58.3","null"
"2024-12-01T11:00:00Z","14.5","14.5","14.5","null"
"2024-11-27T20:00:00Z","42.2","42.0","42.5","null"
"2024-12-11T15:00:00Z","64.4","63.6","65.2","null"
"2024-10-24T08:00:00Z","54.3","52.9","55.9","null"
"2024-11-22T19:00:00Z","41.6","41.3","41.8","null"
"2024-11-29T05:00:00Z","41.6","40.5","43.0","null"
"2024-12-13T15:00:00Z","64.0","62.9","64.9","null"
"2024-12-13T03:00:00Z","65.7","63.5","68.1","null"
"2024-12-22T06:00:00Z","61.7","59.8","63.3","null"
"2024-12-11T19:00:00Z","64.5","63.8","65.8","null"
"2024-11-11T12:00:00Z","55.3","54.8","55.8","null"
"2024-12-10T20:00:00Z","64.9","63.8","65.8","null"
"2024-10-29T01:00:00Z","49.7","49.2","50.2","null"
"2024-11-20T23:00:00Z","49.3","48.8","49.8","null"
"2024-12-10T00:00:00Z","65.6","63.1","68.2","null"
"2024-12-27T08:00:00Z","60.2","58.3","61.9","null"
"2024-11-25T16:00:00Z","31.6","31.3","31.8","null"
"2024-11-07T15:00:00Z","55.7","54.8","56.8","null"
"2024-11-30T20:00:00Z","32.2","32.0","32.5","null"
"2024-10-28T10:00:00Z","48.8","47.7","49.7","null"
"2024-11-28T19:00:00Z","40.5","40.0","41.0","null"
"2024-11-19T19:00:00Z","46.0","45.8","46.3","null"
"2024-12-13T09:00:00Z","64.6","63.8","65.8","null"
"2024-10-26T13:00:00Z","45.6","44.7","46.2","null"
"2024-12-13T17:00:00Z","64.2","63.3","64.8","null"
"2024-10-29T04:00:00Z","49.5","49.2","50.2","null"
"2024-12-21T16:00:00Z","61.0","59.9","62.4","null"
"2024-12-11T08:00:00Z","64.9","64.2","65.7","null"
"2024-12-21T03:00:00Z","62.0","60.5","63.6","null"
"2024-12-27T11:00:00Z","60.6","60.0","61.5","null"
"2024-12-31T14:00:00Z","44.4","43.6","45.6","null"
"2024-12-28T01:00:00Z","62.2","60.3","63.9","null"
"2024-12-24T04:00:00Z","62.1","60.5","63.6","null"
"2024-11-16T04:00:00Z","54.7","53.8","55.3","null"
"2024-12-21T13:00:00Z","62.0","60.9","62.9","null"
"2024-11-16T23:00:00Z","55.6","55.3","55.8","null"
"2024-10-25T23:00:00Z","52.7","51.8","53.8","null"
"2024-10-26T19:00:00Z","49.1","48.2","50.2","null"
"2024-12-18T18:00:00Z","61.8","60.1","63.6","null"
"2024-11-10T23:00:00Z","57.3","56.8","57.8","null"
"2024-12-22T11:00:00Z","60.6","59.8","61.3","null"
"2024-11-13T02:00:00Z","57.7","57.3","58.3","null"
"2024-12-05T12:00:00Z","64.1","63.2","64.7","null"
"2024-11-03T22:00:00Z","50.9","49.4","52.4","null"
"2024-12-26T17:00:00Z","61.2","59.8","62.2","null"
"2024-10-29T16:00:00Z","48.2","47.7","48.7","null"
"2024-12-06T04:00:00Z","64.5","63.8","65.2","null"
"2024-11-07T09:00:00Z","57.4","56.8","57.8","null"
"2024-10-28T20:00:00Z","49.7","49.2","50.2","null"
"2024-11-19T12:00:00Z","51.1","50.8","51.3","null"
"2024-10-25T14:00:00Z","45.9","45.3","46.3","null"
"2024-11-04T05:00:00Z","53.2","52.9","53.4","null"
"2024-10-26T12:00:00Z","46.0","45.2","46.7","null"
"2024-12-19T06:00:00Z","62.1","60.4","63.8","null"
"2024-11-17T18:00:00Z","49.8","49.3","50.3","null"
"2024-12-08T21:00:00Z","65.3","63.9","66.4","null"
"2024-10-24T04:00:00Z","56.1","54.6","57.6","null"
"2024-11-18T16:00:00Z","48.3","47.3","49.3","null"
"2024-12-25T11:00:00Z","61.4","61.1","61.6","null"
"2024-11-29T17:00:00Z","38.5","38.5","38.5","null"
"2024-11-03T14:00:00Z","45.3","44.9","45.4","null"
"2024-12-17T09:00:00Z","62.1","60.4","63.6","null"
"2024-12-24T09:00:00Z","59.9","59.1","60.6","null"
"2024-10-26T22:00:00Z","49.6","49.2","50.2","null"
"2025-01-01T00:00:00Z","46.9","45.8","48.3","null"
"2024-11-22T22:00:00Z","44.6","44.3","44.8","null"
"2024-12-21T20:00:00Z","61.3","58.9","63.4","null"
"2024-12-21T04:00:00Z","62.0","60.6","63.6","null"
"2024-11-08T04:00:00Z","56.8","56.3","57.3","null"
"2024-12-17T16:00:00Z","62.9","62.2","63.7","null"
"2024-12-28T15:00:00Z","60.2","59.4","60.9","null"
"2024-12-13T10:00:00Z","64.8","63.8","65.8","null"
"2024-10-24T11:00:00Z","50.1","49.4","50.9","null"
"2024-12-25T08:00:00Z","60.9","60.1","61.6","null"
"2024-12-17T21:00:00Z","61.6","59.8","63.4","null"
"2024-12-26T07:00:00Z","62.1","60.2","63.8","null"
"2024-11-05T05:00:00Z","52.9","52.4","53.4","null"
"2024-11-05T12:00:00Z","50.9","50.4","51.4","null"
"2024-11-04T18:00:00Z","46.4","45.9","46.9","null"
"2024-12-15T03:00:00Z","65.7","63.3","68.1","null"
"2024-11-16T17:00:00Z","54.3","53.8","54.8","null"
"2024-11-21T14:00:00Z","44.6","44.3","44.8","null"
"2024-12-08T06:00:00Z","64.4","63.8","65.2","null"
"2024-11-29T20:00:00Z","37.5","37.0","38.0","null"
"2024-12-31T15:00:00Z","44.9","43.6","46.1","null"
"2024-12-28T07:00:00Z","61.8","60.3","63.3","null"
"2024-11-24T07:00:00Z","45.8","44.8","46.8","null"
"2024-12-15T15:00:00Z","64.6","64.1","65.6","null"
"2024-11-20T20:00:00Z","44.3","43.8","44.8","null"
"2024-12-12T22:00:00Z","67.2","65.6","68.6","null"
"2024-10-31T04:00:00Z","51.7","51.2","52.2","null"
"2024-12-25T16:00:00Z","62.0","60.1","63.6","null"
"2024-11-17T08:00:00Z","54.0","53.3","54.8","null"
"2024-10-30T20:00:00Z","52.3","51.7","53.2","null"
"2024-12-18T17:00:00Z","62.1","61.1","63.1","null"
"2024-11-03T01:00:00Z","59.5","57.4","61.6","null"
"2024-12-08T02:00:00Z","64.5","63.7","65.2","null"
"2024-12-20T22:00:00Z","61.5","59.7","63.2","null"
"2025-01-01T21:00:00Z","47.4","46.1","48.6","null"
"2024-12-27T02:00:00Z","62.4","60.6","64.1","null"
"2024-11-20T08:00:00Z","49.1","48.8","49.3","null"
"2024-11-17T16:00:00Z","49.3","48.8","49.8","null"
"2024-12-25T07:00:00Z","61.3","59.6","63.1","null"
"2024-12-17T01:00:00Z","62.3","60.6","63.8","null"
"2024-11-02T08:00:00Z","54.8","52.1","57.6","null"
"2024-11-12T11:00:00Z","54.1","53.8","54.3","null"
"2024-11-12T17:00:00Z","54.3","53.8","54.8","null"
"2024-11-13T06:00:00Z","57.1","56.3","57.8","null"
"2024-11-20T00:00:00Z","55.6","55.3","55.8","null"
"2024-12-19T03:00:00Z","62.4","60.7","64.1","null"
"2024-11-13T19:00:00Z","53.8","53.3","54.3","null"
"2024-12-20T01:00:00Z","62.3","60.6","63.7","null"
"2024-10-26T16:00:00Z","48.3","47.7","49.2","null"
"2024-11-23T20:00:00Z","41.3","41.3","41.3","null"
"2024-11-26T05:00:00Z","30.1","29.8","30.3","null"
"2024-10-31T03:00:00Z","51.3","50.7","52.2","null"
"2024-12-20T18:00:00Z","59.9","59.2","60.7","null"
"2024-12-16T19:00:00Z","61.2","60.6","62.1","null"
"2024-10-31T09:00:00Z","49.4","49.2","49.7","null"
"2024-12-25T06:00:00Z","62.0","60.5","63.6","null"
"2024-11-08T01:00:00Z","57.3","56.8","57.8","null"
"2024-12-07T11:00:00Z","20.6","20.4","20.9","null"
"2024-12-09T04:00:00Z","66.2","65.0","67.5","null"
"2024-11-08T19:00:00Z","51.3","50.8","51.8","null"
"2024-11-05T10:00:00Z","52.4","51.9","52.9","null"
"2024-11-07T23:00:00Z","56.8","56.3","57.3","null"
"2024-12-18T12:00:00Z","62.2","60.6","63.7","null"
"2024-12-13T23:00:00Z","65.9","64.6","67.1","null"
"2024-12-28T23:00:00Z","61.8","60.2","63.3","null"
"2024-11-15T16:00:00Z","53.6","52.8","54.3","null"
"2024-12-27T09:00:00Z","56.5","51.4","60.5","null"
"2024-11-24T02:00:00Z","47.8","47.8","47.8","null"
"2024-12-15T18:00:00Z","64.7","63.7","65.7","null"
"2024-12-27T05:00:00Z","62.1","60.3","63.4","null"
"2024-12-09T00:00:00Z","65.8","63.3","68.1","null"
"2024-12-09T09:00:00Z","64.5","63.8","65.4","null"
"2024-11-10T03:00:00Z","58.7","57.8","59.3","null"
"2024-10-30T10:00:00Z","48.2","47.7","48.7","null"
"2024-11-22T23:00:00Z","45.8","45.3","46.3","null"
"2024-11-30T07:00:00Z","35.2","35.0","35.5","null"
"2024-11-30T22:00:00Z","31.8","31.5","32.0","null"
"2024-11-09T16:00:00Z","51.8","51.3","52.3","null"
"2024-12-15T02:00:00Z","65.9","63.1","68.6","null"
"2024-11-05T03:00:00Z","54.5","53.4","55.4","null"
"2024-11-04T08:00:00Z","53.0","51.9","53.9","null"
"2024-11-17T20:00:00Z","53.1","51.8","54.3","null"
"2024-12-13T22:00:00Z","64.6","63.6","65.6","null"
"2024-12-20T04:00:00Z","62.0","60.4","63.6","null"
"2024-11-05T14:00:00Z","50.9","50.4","51.4","null"
"2024-11-02T11:00:00Z","53.6","52.6","54.6","null"
"2024-12-18T08:00:00Z","61.7","60.2","63.2","null"
"2024-12-07T08:00:00Z","35.4","28.4","42.4","null"
"2024-12-29T20:00:00Z","47.3","46.2","48.2","null"
"2024-11-21T05:00:00Z","48.1","46.3","49.8","null"
"2024-12-22T20:00:00Z","61.8","60.5","63.0","null"
"2024-12-15T16:00:00Z","64.6","63.6","65.6","null"
"2024-12-01T05:00:00Z","20.0","19.5","20.5","null"
"2024-12-10T13:00:00Z","64.8","63.8","65.8","null"
"2024-10-28T03:00:00Z","54.2","53.7","54.7","null"
"2024-12-25T09:00:00Z","60.1","59.6","60.6","null"
"2024-12-29T15:00:00Z","46.2","45.2","47.3","null"
"2024-12-30T12:00:00Z","47.7","46.6","48.6","null"
"2024-10-29T13:00:00Z","47.7","47.2","48.2","null"
"2025-01-01T03:00:00Z","50.4","49.3","51.3","null"
"2024-11-09T22:00:00Z","58.5","57.8","59.3","null"
"2024-11-09T00:00:00Z","58.0","57.3","58.3","null"
"2024-12-09T22:00:00Z","66.1","64.6","68.1","null"
"2024-12-06T12:00:00Z","64.7","63.9","65.5","null"
"2024-11-24T14:00:00Z","45.8","45.3","46.3","null"
"2024-12-21T14:00:00Z","61.9","61.4","62.4","null"
"2024-10-30T17:00:00Z","50.5","49.7","51.2","null"
"2024-11-25T04:00:00Z","47.7","46.8","48.3","null"
"2024-12-07T07:00:00Z","56.1","42.9","65.7","null"
"2024-10-31T00:00:00Z","50.8","50.2","51.7","null"
"2024-11-09T04:00:00Z","58.8","58.3","59.3","null"
"2024-11-25T14:00:00Z","33.1","32.8","33.3","null"
"2024-11-28T04:00:00Z","45.5","45.0","46.0","null"
"2024-11-15T05:00:00Z","54.6","53.8","55.3","null"
"2024-10-27T17:00:00Z","49.2","48.7","49.7","null"
"2024-11-05T00:00:00Z","54.0","53.4","54.9","null"
"2024-11-28T13:00:00Z","42.8","42.5","43.0","null"
"2024-12-09T06:00:00Z","64.8","64.1","65.6","null"
"2024-11-05T15:00:00Z","49.1","47.9","50.9","null"
"2024-11-16T20:00:00Z","56.3","55.8","56.8","null"
"2024-11-21T13:00:00Z","45.1","44.8","45.3","null"
"2024-12-07T20:00:00Z","20.5","18.9","22.1","null"
"2024-12-08T16:00:00Z","64.2","63.3","65.4","null"
"2024-12-06T06:00:00Z","64.5","63.8","65.2","null"
"2024-10-30T11:00:00Z","48.4","47.7","49.2","null"
"2024-12-01T04:00:00Z","21.8","21.0","22.5","null"
"2024-12-06T17:00:00Z","64.6","63.6","65.6","null"
"2024-12-08T12:00:00Z","64.4","63.5","65.0","null"
"2024-11-28T15:00:00Z","42.8","42.5","43.0","null"
"2024-11-13T22:00:00Z","53.7","52.8","54.3","null"
"2024-11-26T07:00:00Z","29.1","28.8","29.3","null"
"2024-12-30T08:00:00Z","45.8","40.3","49.4","null"
"2024-11-20T19:00:00Z","43.6","43.3","43.8","null"
"2024-12-30T05:00:00Z","51.7","50.2","53.2","null"
"2024-12-08T18:00:00Z","64.5","63.8","65.3","null"
"2024-11-28T20:00:00Z","41.1","40.0","42.5","null"
"2024-12-05T15:00:00Z","64.0","63.2","64.7","null"
"2024-11-19T06:00:00Z","52.0","51.3","52.8","null"
"2024-12-02T09:00:00Z","15.1","15.1","15.1","null"
"2024-12-14T03:00:00Z","67.4","66.6","68.1","null"
"2024-11-02T06:00:00Z","56.8","55.6","57.6","null"
"2024-12-12T16:00:00Z","64.4","63.8","65.3","null"
"2024-11-27T23:00:00Z","45.5","45.0","46.0","null"
"2024-12-28T12:00:00Z","60.3","59.4","60.9","null"
"2024-11-03T20:00:00Z","45.4","45.4","45.4","null"
"2024-11-15T18:00:00Z","54.5","54.3","54.8","null"
"2024-10-31T22:00:00Z","49.2","48.7","49.7","null"
"2024-11-13T03:00:00Z","57.7","57.3","58.3","null"
"2024-10-28T22:00:00Z","49.7","49.2","50.2","null"
"2024-12-01T03:00:00Z","24.5","23.0","26.0","null"
"2024-12-05T08:00:00Z","64.1","63.2","64.7","null"
"2024-11-11T23:00:00Z","56.4","55.8","56.8","null"
"2024-11-01T02:00:00Z","49.5","49.1","50.1","null"
"2024-11-06T02:00:00Z","56.0","55.4","56.4","null"
"2024-10-25T21:00:00Z","51.8","50.8","52.8","null"
